日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-05-21,002251,39.79,39.47,39.99,39.47,33519,25544042.0,1.3,-1.0,-0.4,0.39
2021-05-24,002251,39.39,39.23,39.55,39.19,37361,28195756.0,0.91,-0.61,-0.24,0.43
2021-05-25,002251,39.15,39.31,39.43,39.15,37033,27906749.0,0.71,0.2,0.08,0.43
2021-05-26,002251,39.39,39.51,39.51,39.23,36937,27952748.0,0.71,0.51,0.2,0.43
2021-05-27,002251,39.47,39.59,39.71,39.43,44438,33783125.0,0.71,0.2,0.08,0.51
2021-05-28,002251,39.63,39.27,39.67,39.23,39531,29895220.0,1.11,-0.81,-0.32,0.46
2021-05-31,002251,39.27,39.23,39.27,38.94,27883,20902295.0,0.84,-0.1,-0.04,0.32
2021-06-01,002251,39.15,39.35,39.43,39.15,30783,23214151.0,0.71,0.31,0.12,0.36
2021-06-02,002251,39.51,39.02,39.51,38.94,48898,36214935.0,1.45,-0.84,-0.33,0.57
2021-06-03,002251,39.02,39.07,39.15,38.82,37470,27608846.0,0.85,0.13,0.05,0.43
2021-06-04,002251,39.11,38.94,39.15,38.86,32863,24176238.0,0.74,-0.33,-0.13,0.38
2021-06-07,002251,39.07,39.02,39.11,38.9,23689,17437401.0,0.54,0.21,0.08,0.27
2021-06-08,002251,38.9,39.02,39.07,38.82,20790,15291498.0,0.64,0.0,0.0,0.24
2021-06-09,002251,38.98,39.43,39.55,38.86,44938,33362375.0,1.77,1.05,0.41,0.52
2021-06-10,002251,39.83,39.55,39.87,39.31,55501,41692902.0,1.42,0.3,0.12,0.64
2021-06-11,002251,39.47,39.35,39.75,39.35,36227,27151722.0,1.01,-0.51,-0.2,0.42
2021-06-15,002251,39.35,38.86,39.39,38.82,38713,28488938.0,1.45,-1.25,-0.49,0.45
2021-06-16,002251,38.78,38.42,38.9,38.38,30617,22256761.0,1.34,-1.13,-0.44,0.35
2021-06-17,002251,38.54,38.58,38.74,38.3,20228,14628250.0,1.15,0.42,0.16,0.23
2021-06-18,002251,38.54,38.82,38.9,38.38,24087,17517468.0,1.35,0.62,0.24,0.28
2021-06-21,002251,38.74,38.66,38.9,38.5,20158,14686084.0,1.03,-0.41,-0.16,0.23
2021-06-22,002251,38.94,38.7,38.98,38.46,30552,22252547.0,1.35,0.1,0.04,0.35
2021-06-23,002251,38.66,38.86,38.86,38.54,33494,24428919.0,0.83,0.41,0.16,0.39
2021-06-24,002251,38.82,38.94,39.11,38.62,38449,28241759.0,1.26,0.21,0.08,0.45
2021-06-25,002251,38.94,39.15,39.19,38.94,28757,21254055.0,0.64,0.54,0.21,0.33
2021-06-28,002251,39.15,39.07,39.31,38.98,18476,13659492.0,0.84,-0.2,-0.08,0.21
2021-06-29,002251,39.11,39.02,39.39,38.98,23931,17678762.0,1.05,-0.13,-0.05,0.28
2021-06-30,002251,38.98,38.98,39.15,38.7,26697,19540979.0,1.15,-0.1,-0.04,0.31
2021-07-01,002251,39.99,39.47,40.23,39.39,82611,62201620.0,2.15,1.26,0.49,0.96
2021-07-02,002251,39.63,39.59,39.75,39.23,41248,30858538.0,1.32,0.3,0.12,0.48
2021-07-05,002251,39.59,39.79,40.03,39.43,49215,37112425.0,1.52,0.51,0.2,0.57
2021-07-06,002251,39.91,39.79,39.95,39.59,35698,26955505.0,0.9,0.0,0.0,0.41
2021-07-07,002251,39.71,39.43,39.91,39.35,62331,46687166.0,1.41,-0.9,-0.36,0.72
2021-07-08,002251,39.55,40.19,40.43,39.27,178366,134650065.0,2.94,1.93,0.76,2.06
2021-07-09,002251,40.23,40.03,40.43,39.95,63481,48550894.0,1.19,-0.4,-0.16,0.73
2021-07-12,002251,39.95,39.87,40.07,39.67,41082,31104908.0,1.0,-0.4,-0.16,0.48
2021-07-13,002251,39.79,39.91,40.03,39.55,37650,28460303.0,1.2,0.1,0.04,0.44
2021-07-14,002251,39.87,38.66,39.87,38.62,104685,77322639.0,3.13,-3.13,-1.25,1.21
2021-07-15,002251,38.7,38.5,38.78,38.42,53358,38726642.0,0.93,-0.41,-0.16,0.62
2021-07-16,002251,38.5,38.54,38.66,38.38,31803,23053276.0,0.73,0.1,0.04,0.37
2021-07-19,002251,38.58,38.5,38.62,38.42,29206,21146220.0,0.52,-0.1,-0.04,0.34
2021-07-20,002251,38.38,38.3,38.58,38.22,37320,26865620.0,0.94,-0.52,-0.2,0.43
2021-07-21,002251,38.42,38.3,38.46,38.26,30295,21801216.0,0.52,0.0,0.0,0.35
2021-07-22,002251,38.46,38.46,38.5,38.26,28127,20303972.0,0.63,0.42,0.16,0.33
2021-07-23,002251,38.34,37.94,38.5,37.74,52239,37228694.0,1.98,-1.35,-0.52,0.6
2021-07-26,002251,37.82,36.97,37.86,36.57,63852,43981850.0,3.4,-2.56,-0.97,0.74
2021-07-27,002251,36.93,36.37,37.1,36.25,44292,29952190.0,2.3,-1.62,-0.6,0.51
2021-07-28,002251,36.37,35.61,36.37,35.37,49466,32332883.0,2.75,-2.09,-0.76,0.57
2021-07-29,002251,35.85,35.93,36.13,35.61,36218,23788685.0,1.46,0.9,0.32,0.42
2021-07-30,002251,35.89,36.25,37.14,35.61,50573,33763692.0,4.26,0.89,0.32,0.59
2021-08-02,002251,36.17,36.41,36.45,35.93,49443,32993596.0,1.43,0.44,0.16,0.57
2021-08-03,002251,36.33,36.45,36.69,36.21,45751,30703212.0,1.32,0.11,0.04,0.53
2021-08-04,002251,36.41,36.81,37.06,36.29,64479,43724074.0,2.11,0.99,0.36,0.75
2021-08-05,002251,36.81,38.02,38.22,36.61,120513,85185908.0,4.37,3.29,1.21,1.39
2021-08-06,002251,37.82,38.06,38.22,37.42,62527,44275733.0,2.1,0.11,0.04,0.72
2021-08-09,002251,38.02,38.26,38.42,37.74,43291,31030726.0,1.79,0.53,0.2,0.5
2021-08-10,002251,38.22,38.9,39.11,38.22,65982,48337512.0,2.33,1.67,0.64,0.76
2021-08-11,002251,39.02,38.74,39.19,38.62,48421,35449182.0,1.47,-0.41,-0.16,0.56
2021-08-12,002251,38.58,38.78,39.15,38.58,36976,27111577.0,1.47,0.1,0.04,0.43
2021-08-13,002251,38.7,38.9,39.02,38.54,52572,38488638.0,1.24,0.31,0.12,0.61
2021-08-16,002251,38.9,38.3,39.15,38.22,62579,45364463.0,2.39,-1.54,-0.6,0.72
2021-08-17,002251,38.3,37.58,38.42,37.54,61259,43518691.0,2.3,-1.88,-0.72,0.71
2021-08-18,002251,37.58,37.58,37.7,37.38,48833,34162971.0,0.85,0.0,0.0,0.57
2021-08-19,002251,37.54,37.18,37.7,37.1,50761,35247233.0,1.6,-1.06,-0.4,0.59
2021-08-20,002251,37.3,36.85,37.3,36.61,51230,34935455.0,1.86,-0.89,-0.33,0.59
2021-08-23,002251,37.1,36.61,37.1,36.61,63700,43439967.0,1.33,-0.65,-0.24,0.74
2021-08-24,002251,36.65,36.53,36.77,36.49,47782,32306185.0,0.76,-0.22,-0.08,0.55
2021-08-25,002251,36.53,36.61,36.81,36.33,54372,36836281.0,1.31,0.22,0.08,0.63
2021-08-26,002251,36.65,36.85,36.97,36.53,51612,35240287.0,1.2,0.66,0.24,0.6
2021-08-27,002251,36.93,36.21,37.06,36.09,75645,50774282.0,2.63,-1.74,-0.64,0.88
2021-08-30,002251,36.33,36.69,36.81,36.21,47286,31938342.0,1.66,1.33,0.48,0.55
2021-08-31,002251,36.77,36.97,37.06,36.61,55003,37543639.0,1.23,0.76,0.28,0.64
2021-09-01,002251,37.14,37.01,37.14,36.77,51787,35519013.0,1.0,0.11,0.04,0.6
2021-09-02,002251,36.93,36.97,37.18,36.81,51480,35289024.0,1.0,-0.11,-0.04,0.6
2021-09-03,002251,36.97,37.54,37.54,36.89,62287,43189687.0,1.76,1.54,0.57,0.72
2021-09-06,002251,37.66,37.58,38.14,37.5,84149,59150069.0,1.7,0.11,0.04,0.97
2021-09-07,002251,37.62,37.58,37.7,37.38,45614,31911028.0,0.85,0.0,0.0,0.53
2021-09-08,002251,37.5,37.94,37.98,37.42,88039,62202889.0,1.49,0.96,0.36,1.02
2021-09-09,002251,37.98,38.1,38.18,37.82,49341,35146197.0,0.95,0.42,0.16,0.57
2021-09-10,002251,38.1,37.9,38.34,37.74,63936,45515268.0,1.57,-0.52,-0.2,0.74
2021-09-13,002251,37.9,37.82,38.02,37.58,68510,48384698.0,1.16,-0.21,-0.08,0.79
2021-09-14,002251,38.06,37.58,38.1,37.54,62912,44494792.0,1.48,-0.63,-0.24,0.73
2021-09-15,002251,37.34,37.34,37.54,37.18,47386,32938056.0,0.96,-0.64,-0.24,0.55
2021-09-16,002251,37.42,37.38,37.94,37.3,55481,38960101.0,1.71,0.11,0.04,0.64
2021-09-17,002251,37.3,37.1,37.38,36.89,39964,27529243.0,1.31,-0.75,-0.28,0.46
2021-09-22,002251,36.73,37.22,37.26,36.73,28535,19572340.0,1.43,0.32,0.12,0.33
2021-09-23,002251,37.22,37.74,37.94,37.22,49107,34600969.0,1.93,1.4,0.52,0.57
2021-09-24,002251,37.86,37.54,37.9,37.46,34324,24138012.0,1.17,-0.53,-0.2,0.4
2021-09-27,002251,37.54,37.01,37.62,36.77,45892,31666813.0,2.26,-1.41,-0.53,0.53
2021-09-28,002251,37.22,37.18,37.34,36.93,23187,16010197.0,1.11,0.46,0.17,0.27
2021-09-29,002251,37.01,36.57,37.22,36.53,43491,29651088.0,1.86,-1.64,-0.61,0.5
2021-09-30,002251,36.57,36.85,36.89,36.53,29796,20259657.0,0.98,0.77,0.28,0.34
2021-10-08,002251,37.01,38.06,38.06,37.01,80145,56396874.0,2.85,3.28,1.21,0.93
2021-10-11,002251,38.3,38.3,38.58,38.02,62248,44731927.0,1.47,0.63,0.24,0.72
2021-10-12,002251,38.5,38.42,38.54,38.02,47785,34337561.0,1.36,0.31,0.12,0.55
2021-10-13,002251,38.5,38.18,38.5,37.82,32463,23204201.0,1.77,-0.62,-0.24,0.38
2021-10-14,002251,38.02,38.26,38.34,38.02,27728,19839945.0,0.84,0.21,0.08,0.32
2021-10-15,002251,38.18,37.66,38.26,37.62,37451,26469530.0,1.67,-1.57,-0.6,0.43
2021-10-18,002251,37.66,37.78,37.86,37.5,25548,18010910.0,0.96,0.32,0.12,0.3
2021-10-19,002251,37.74,37.5,37.74,37.46,29074,20366038.0,0.74,-0.74,-0.28,0.34
2021-10-20,002251,37.54,37.3,37.66,37.18,26141,18141469.0,1.28,-0.53,-0.2,0.3
2021-10-21,002251,37.38,37.3,37.46,37.1,29686,20551790.0,0.97,0.0,0.0,0.34
2021-10-22,002251,37.14,37.42,37.54,37.1,31399,21817503.0,1.18,0.32,0.12,0.36
2021-10-25,002251,37.42,36.89,37.46,36.77,45881,31454662.0,1.84,-1.42,-0.53,0.53
2021-10-26,002251,36.93,36.89,36.97,36.69,29167,19882444.0,0.76,0.0,0.0,0.34
2021-10-27,002251,36.77,36.13,36.97,35.97,47824,32011899.0,2.71,-2.06,-0.76,0.55
2021-10-28,002251,36.13,35.65,36.13,35.57,38169,24956254.0,1.55,-1.33,-0.48,0.44
2021-10-29,002251,35.73,36.41,36.45,35.61,33309,22120538.0,2.36,2.13,0.76,0.39
2021-11-01,002251,36.21,36.21,36.53,35.85,34252,22861718.0,1.87,-0.55,-0.2,0.4
2021-11-02,002251,36.13,35.97,36.29,35.77,28310,18754772.0,1.44,-0.66,-0.24,0.33
2021-11-03,002251,36.13,36.65,36.77,35.97,42443,28566184.0,2.22,1.89,0.68,0.49
2021-11-04,002251,36.73,36.53,36.73,36.29,37600,25326987.0,1.2,-0.33,-0.12,0.44
2021-11-05,002251,36.49,36.37,37.26,36.25,43272,29330397.0,2.76,-0.44,-0.16,0.5
2021-11-08,002251,36.09,36.13,36.41,36.09,27940,18637084.0,0.88,-0.66,-0.24,0.32
2021-11-09,002251,36.21,36.05,36.21,35.89,28350,18767319.0,0.89,-0.22,-0.08,0.33
2021-11-10,002251,36.05,36.33,36.33,35.81,31423,20846462.0,1.44,0.78,0.28,0.36
2021-11-11,002251,36.29,36.49,36.57,36.17,29831,20069413.0,1.1,0.44,0.16,0.35
2021-11-12,002251,36.45,36.41,36.57,36.17,22365,14993096.0,1.1,-0.22,-0.08,0.26
2021-11-15,002251,36.37,36.61,36.77,36.29,38377,25944582.0,1.32,0.55,0.2,0.44
2021-11-16,002251,36.65,36.69,36.97,36.61,34319,23391221.0,0.98,0.22,0.08,0.4
2021-11-17,002251,36.77,36.97,37.01,36.61,38280,26186754.0,1.09,0.76,0.28,0.44
2021-11-18,002251,36.85,36.57,37.1,36.57,32800,22341730.0,1.43,-1.08,-0.4,0.38
2021-11-19,002251,36.49,36.65,36.81,36.49,24962,16933399.0,0.88,0.22,0.08,0.29
2021-11-22,002251,36.65,36.37,36.77,36.25,40530,27292276.0,1.42,-0.76,-0.28,0.47
2021-11-23,002251,36.37,36.33,36.49,36.21,35181,23561968.0,0.77,-0.11,-0.04,0.41
2021-11-24,002251,36.29,36.21,36.33,36.05,47706,31799256.0,0.77,-0.33,-0.12,0.55
2021-11-25,002251,36.25,36.05,36.29,36.01,51778,34395495.0,0.77,-0.44,-0.16,0.6
2021-11-26,002251,36.09,35.93,36.09,35.89,43392,28647633.0,0.55,-0.33,-0.12,0.5
2021-11-29,002251,35.69,35.53,35.85,35.37,63512,41294502.0,1.34,-1.11,-0.4,0.74
2021-11-30,002251,35.61,35.57,35.77,35.45,59166,38560381.0,0.9,0.11,0.04,0.68
2021-12-01,002251,35.57,35.73,35.77,35.45,81039,52840164.0,0.9,0.45,0.16,0.94
2021-12-02,002251,35.73,35.53,35.77,35.53,75919,49473716.0,0.67,-0.56,-0.2,0.88
2021-12-03,002251,35.57,35.41,35.61,35.25,81499,52683152.0,1.01,-0.34,-0.12,0.94
2021-12-06,002251,35.37,35.41,35.53,35.21,50767,32796513.0,0.9,0.0,0.0,0.59
2021-12-07,002251,35.49,35.93,35.93,35.25,61673,40031702.0,1.92,1.47,0.52,0.71
2021-12-08,002251,35.81,35.69,35.85,35.53,54597,35698227.0,0.89,-0.67,-0.24,0.63
2021-12-09,002251,35.73,35.85,35.89,35.57,89533,58639166.0,0.9,0.45,0.16,1.04
2021-12-10,002251,35.81,35.65,35.81,35.49,86373,56342177.0,0.89,-0.56,-0.2,1.0
2021-12-13,002251,35.69,35.77,35.97,35.49,108745,70947172.0,1.35,0.34,0.12,1.26
2021-12-14,002251,35.57,35.73,35.97,35.53,118393,77478553.0,1.23,-0.11,-0.04,1.37
2021-12-15,002251,35.69,36.01,36.13,35.57,134361,88643275.0,1.57,0.78,0.28,1.56
2021-12-16,002251,36.13,36.21,36.53,36.05,111421,74365750.0,1.33,0.56,0.2,1.29
2021-12-17,002251,36.09,36.05,36.37,36.01,77424,51490337.0,0.99,-0.44,-0.16,0.9
2021-12-20,002251,36.01,36.13,36.17,35.89,74699,49575391.0,0.78,0.22,0.08,0.86
2021-12-21,002251,36.05,36.37,36.41,36.01,77894,52082296.0,1.11,0.66,0.24,0.9
2021-12-22,002251,36.53,36.37,36.65,36.21,64870,43534528.0,1.21,0.0,0.0,0.75
2021-12-23,002251,36.33,36.13,36.37,36.05,59167,39442006.0,0.88,-0.66,-0.24,0.68
2021-12-24,002251,36.13,36.69,36.97,35.89,158372,106587626.0,2.99,1.55,0.56,1.83
2021-12-27,002251,36.53,37.14,37.22,35.93,148371,101083721.0,3.52,1.23,0.45,1.72
2021-12-28,002251,36.93,36.77,37.06,36.65,73571,50216593.0,1.1,-1.0,-0.37,0.85
2021-12-29,002251,36.85,36.65,36.97,36.61,59595,40602636.0,0.98,-0.33,-0.12,0.69
2021-12-30,002251,36.61,36.65,36.77,36.57,61468,41683876.0,0.55,0.0,0.0,0.71
2021-12-31,002251,36.65,36.81,36.93,36.61,60104,40926948.0,0.87,0.44,0.16,0.7
2022-01-04,002251,36.93,37.54,37.62,36.77,168231,117017111.0,2.31,1.98,0.73,1.95
2022-01-05,002251,37.54,37.3,37.7,37.14,114536,79675372.0,1.49,-0.64,-0.24,1.33
2022-01-06,002251,37.22,37.26,37.38,37.1,96035,66560169.0,0.75,-0.11,-0.04,1.11
2022-01-07,002251,37.22,36.97,37.9,36.93,104335,72455830.0,2.6,-0.78,-0.29,1.21
2022-01-10,002251,36.81,36.93,37.1,36.69,142741,97697548.0,1.11,-0.11,-0.04,1.65
2022-01-11,002251,36.97,36.93,37.34,36.85,96748,66629090.0,1.33,0.0,0.0,1.12
2022-01-12,002251,36.97,37.82,38.14,36.77,215353,150852951.0,3.71,2.41,0.89,2.49
2022-01-13,002251,37.86,39.02,39.75,37.82,471859,341910960.0,5.1,3.17,1.2,5.46
2022-01-14,002251,39.35,38.54,39.83,38.22,441391,324299088.0,4.13,-1.23,-0.48,5.11
2022-01-17,002251,38.58,38.98,39.15,38.18,298785,217720446.0,2.52,1.14,0.44,3.46
2022-01-18,002251,38.86,38.3,38.9,37.98,210078,150886299.0,2.36,-1.74,-0.68,2.43
2022-01-19,002251,38.06,38.42,38.54,37.98,133620,96065012.0,1.46,0.31,0.12,1.55
2022-01-20,002251,38.22,37.86,38.5,37.74,147752,105244935.0,1.98,-1.46,-0.56,1.71
2022-01-21,002251,38.02,37.9,38.1,37.66,95091,67386898.0,1.16,0.11,0.04,1.1
2022-01-24,002251,37.82,37.26,37.98,37.1,106725,74429366.0,2.32,-1.69,-0.64,1.24
2022-01-25,002251,37.26,35.57,37.3,35.53,162598,108581858.0,4.75,-4.54,-1.69,1.88
2022-01-26,002251,35.61,35.81,35.93,35.33,97612,63862368.0,1.69,0.67,0.24,1.13
2022-01-27,002251,35.77,35.37,36.17,35.33,109960,71645543.0,2.35,-1.23,-0.44,1.27
2022-01-28,002251,35.57,35.81,36.21,35.33,87086,57128256.0,2.49,1.24,0.44,1.01
2022-02-07,002251,36.09,35.97,36.49,35.85,62031,41127633.0,1.79,0.45,0.16,0.72
2022-02-08,002251,35.97,36.49,36.57,35.89,77584,51928158.0,1.89,1.45,0.52,0.9
2022-02-09,002251,36.49,36.77,36.89,36.33,86180,58510807.0,1.53,0.77,0.28,1.0
2022-02-10,002251,36.77,36.81,36.93,36.57,63415,43152172.0,0.98,0.11,0.04,0.73
2022-02-11,002251,36.65,36.61,36.93,36.29,69455,46886115.0,1.74,-0.54,-0.2,0.8
