日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-06-11,300065,65.02,64.73,66.39,63.76,97217,108363953.0,4.07,0.26,0.17,2.94
2021-06-15,300065,64.56,64.56,65.65,62.97,82359,90835812.0,4.14,-0.26,-0.17,2.49
2021-06-16,300065,64.39,63.54,65.08,63.08,62560,68358015.0,3.1,-1.58,-1.02,1.89
2021-06-17,300065,63.37,64.16,64.39,62.8,57740,62915864.0,2.5,0.98,0.62,1.75
2021-06-18,300065,63.76,64.11,65.08,63.76,68531,75490695.0,2.06,-0.08,-0.05,2.07
2021-06-21,300065,63.94,67.98,69.12,63.71,177228,203503194.0,8.44,6.04,3.87,5.36
2021-06-22,300065,68.38,68.89,69.81,67.64,146852,173294593.0,3.19,1.34,0.91,4.44
2021-06-23,300065,68.67,67.64,68.89,67.07,105498,122721778.0,2.64,-1.81,-1.25,3.19
2021-06-24,300065,68.32,67.98,68.89,67.18,99524,116328814.0,2.53,0.5,0.34,3.01
2021-06-25,300065,67.98,66.67,67.98,65.99,82165,93847876.0,2.93,-1.93,-1.31,2.49
2021-06-28,300065,66.22,66.79,67.64,66.22,46680,53656499.0,2.13,0.18,0.12,1.41
2021-06-29,300065,66.79,64.56,67.07,64.39,71976,80544644.0,4.01,-3.34,-2.23,2.18
2021-06-30,300065,64.45,65.19,65.42,64.33,41029,45579542.0,1.69,0.98,0.63,1.24
2021-07-01,300065,65.25,62.97,65.42,62.97,66053,72482118.0,3.76,-3.41,-2.22,1.99
2021-07-02,300065,62.62,62.11,63.82,61.83,45101,48366806.0,3.16,-1.37,-0.86,1.36
2021-07-05,300065,62.0,63.88,63.94,62.0,41008,44272224.0,3.12,2.85,1.77,1.24
2021-07-06,300065,63.88,64.33,64.39,63.02,49222,53720031.0,2.14,0.7,0.45,1.49
2021-07-07,300065,63.59,64.79,64.9,63.37,41647,45999104.0,2.38,0.72,0.46,1.26
2021-07-08,300065,64.73,65.59,66.67,64.28,69577,78482064.0,3.69,1.23,0.8,2.1
2021-07-09,300065,65.82,65.59,66.5,64.9,58614,65985140.0,2.44,0.0,0.0,1.77
2021-07-12,300065,65.87,66.39,67.3,65.53,71824,82089708.0,2.7,1.22,0.8,2.17
2021-07-13,300065,66.5,67.41,67.93,66.33,74564,85964605.0,2.41,1.54,1.02,2.25
2021-07-14,300065,67.07,67.36,68.72,65.65,100778,116365035.0,4.55,-0.07,-0.05,3.04
2021-07-15,300065,68.21,71.37,78.38,66.59,421767,347896384.0,17.5,5.95,4.01,8.49
2021-07-16,300065,69.58,71.63,74.37,68.04,363567,293862592.0,8.87,0.36,0.26,7.32
2021-07-19,300065,70.86,71.89,72.91,69.92,240823,196724888.0,4.17,0.36,0.26,4.85
2021-07-20,300065,71.37,75.65,78.13,70.78,430010,370687424.0,10.22,5.23,3.76,8.66
2021-07-21,300065,75.82,80.95,81.8,75.82,502936,459541056.0,7.9,7.01,5.3,10.13
2021-07-22,300065,79.33,76.5,79.41,75.82,417187,367790960.0,4.43,-5.5,-4.45,8.4
2021-07-23,300065,75.56,77.44,78.04,73.43,383160,330572768.0,6.03,1.23,0.94,7.71
2021-07-26,300065,76.5,75.91,78.81,75.48,276793,244350244.0,4.3,-1.98,-1.53,5.57
2021-07-27,300065,75.39,72.49,76.25,70.78,292220,244893183.0,7.21,-4.51,-3.42,5.88
2021-07-28,300065,71.63,68.64,72.83,67.36,216397,171918029.0,7.55,-5.31,-3.85,4.36
2021-07-29,300065,69.66,69.92,70.6,68.64,201039,160765015.0,2.86,1.86,1.28,4.05
2021-07-30,300065,70.01,70.6,71.72,68.89,169244,136227114.0,4.05,0.97,0.68,3.41
2021-08-02,300065,70.69,73.0,73.34,69.41,212746,176330856.0,5.57,3.4,2.4,4.28
2021-08-03,300065,72.57,71.72,73.85,70.86,174381,144414146.0,4.1,-1.75,-1.28,3.51
2021-08-04,300065,72.06,71.97,73.17,71.63,136731,113152684.0,2.15,0.35,0.25,2.75
2021-08-05,300065,72.14,74.88,76.67,70.78,327987,279071664.0,8.18,4.04,2.91,6.6
2021-08-06,300065,74.79,73.77,74.79,72.66,196833,165459140.0,2.84,-1.48,-1.11,3.96
2021-08-09,300065,73.17,73.85,75.14,72.4,146036,123151539.0,3.71,0.11,0.08,2.94
2021-08-10,300065,74.11,79.07,80.61,73.0,409468,363465056.0,10.3,7.07,5.22,8.24
2021-08-11,300065,79.75,94.54,94.54,78.3,981279,988657968.0,20.54,19.56,15.47,19.76
2021-08-12,300065,91.3,84.71,91.3,83.51,977923,971208336.0,8.24,-10.4,-9.83,19.69
2021-08-13,300065,85.31,85.99,88.05,84.2,631148,621485472.0,4.54,1.51,1.28,12.71
2021-08-16,300065,83.77,82.15,84.8,80.86,423457,400423680.0,4.58,-4.47,-3.84,8.53
2021-08-17,300065,82.49,87.11,93.86,80.61,712048,703668752.0,16.13,6.04,4.96,14.34
2021-08-18,300065,85.31,94.63,98.31,83.6,841042,886591616.0,16.89,8.63,7.52,16.93
2021-08-19,300065,94.12,90.87,96.94,90.01,611989,651633984.0,7.32,-3.97,-3.76,12.32
2021-08-20,300065,90.27,88.56,92.49,87.28,488780,503855680.0,5.73,-2.54,-2.31,9.84
2021-08-23,300065,93.18,94.37,96.17,90.61,648088,699761728.0,6.28,6.56,5.81,13.05
2021-08-24,300065,90.53,90.35,91.72,86.51,704538,720556352.0,5.52,-4.26,-4.02,14.19
2021-08-25,300065,89.59,93.6,95.23,87.7,660711,702913856.0,8.33,3.6,3.25,13.3
2021-08-26,300065,91.55,92.15,97.02,90.61,476968,508760688.0,6.85,-1.55,-1.45,9.6
2021-08-27,300065,91.3,94.46,95.57,88.73,572049,610847616.0,7.42,2.51,2.31,11.52
2021-08-30,300065,95.66,90.7,101.13,90.7,778019,867937600.0,11.04,-3.98,-3.76,15.16
2021-08-31,300065,90.87,97.28,97.28,90.87,662947,725211728.0,7.07,7.25,6.58,12.91
2021-09-01,300065,95.74,102.32,103.86,94.2,886790,1023743760.0,9.93,5.18,5.04,17.27
2021-09-02,300065,104.12,102.75,104.12,97.96,676375,785056128.0,6.02,0.42,0.43,13.18
2021-09-03,300065,106.43,102.84,108.4,100.1,672963,804827488.0,8.08,0.09,0.09,13.11
2021-09-06,300065,101.56,100.1,104.12,96.68,436854,502925456.0,7.23,-2.66,-2.74,8.51
2021-09-07,300065,101.21,99.16,102.92,98.39,419305,486423664.0,4.53,-0.94,-0.94,8.17
2021-09-08,300065,98.14,95.57,98.9,93.86,484445,533069344.0,5.08,-3.62,-3.59,9.44
2021-09-09,300065,94.72,96.43,98.14,93.26,342271,378170464.0,5.11,0.9,0.86,6.67
2021-09-10,300065,95.57,94.29,96.25,90.87,396539,425338032.0,5.58,-2.22,-2.14,7.72
2021-09-13,300065,94.54,93.6,95.06,91.55,272411,292511200.0,3.72,-0.73,-0.69,5.31
2021-09-14,300065,94.29,99.25,100.19,93.26,492921,553140112.0,7.4,6.04,5.65,9.6
2021-09-15,300065,97.54,97.62,98.99,96.08,294231,329677648.0,2.93,-1.64,-1.63,5.73
2021-09-16,300065,98.48,95.4,98.48,93.86,263033,292242352.0,4.73,-2.27,-2.22,5.12
2021-09-17,300065,95.66,94.89,96.25,93.01,213820,233052071.0,3.4,-0.53,-0.51,4.17
2021-09-22,300065,93.86,89.59,94.37,88.56,282724,295315216.0,6.12,-5.59,-5.3,5.51
2021-09-23,300065,89.76,89.93,91.55,88.56,195906,202350027.0,3.34,0.38,0.34,3.82
2021-09-24,300065,91.3,90.1,91.3,88.9,165617,171511837.0,2.67,0.19,0.17,3.23
2021-09-27,300065,89.59,91.47,92.66,88.73,225810,236533813.0,4.36,1.52,1.37,4.4
2021-09-28,300065,90.44,94.97,95.31,89.59,229963,246351795.0,6.25,3.83,3.5,4.48
2021-09-29,300065,93.69,94.97,96.43,91.81,237718,257031259.0,4.86,0.0,0.0,4.63
2021-09-30,300065,94.72,97.96,99.85,94.63,274630,310439616.0,5.5,3.15,2.99,5.34
2021-10-08,300065,97.54,96.17,99.08,94.12,220861,244481902.0,5.06,-1.83,-1.79,4.29
2021-10-11,300065,95.48,92.06,97.96,91.98,254166,278345152.0,6.22,-4.27,-4.11,4.94
2021-10-12,300065,91.04,87.96,91.55,86.85,226331,232140313.0,5.11,-4.45,-4.1,4.4
2021-10-13,300065,87.11,83.17,87.28,81.89,203732,196209353.0,6.13,-5.45,-4.79,3.96
2021-10-14,300065,82.83,83.26,84.11,81.04,127923,121768944.0,3.69,0.11,0.09,2.49
2021-10-15,300065,82.83,82.92,84.28,82.4,99840,95539249.0,2.26,-0.41,-0.34,1.94
2021-10-18,300065,82.57,87.36,88.3,82.4,175275,172314294.0,7.12,5.35,4.44,3.41
2021-10-19,300065,86.17,87.19,88.13,85.74,127250,127340238.0,2.74,-0.19,-0.17,2.47
2021-10-20,300065,87.88,88.3,89.24,86.76,114657,116509896.0,2.84,1.27,1.11,2.23
2021-10-21,300065,87.53,87.96,90.01,87.53,127839,130211984.0,2.81,-0.39,-0.34,2.48
2021-10-22,300065,88.13,85.22,89.07,84.63,185283,185161333.0,5.05,-3.12,-2.74,3.6
2021-10-25,300065,84.88,87.88,89.84,84.54,163815,165361881.0,6.22,3.12,2.66,3.18
2021-10-26,300065,87.96,87.96,91.04,87.11,200317,205294504.0,4.47,0.09,0.08,3.89
2021-10-27,300065,86.51,82.66,88.56,82.15,276463,269110848.0,7.29,-6.03,-5.3,5.37
2021-10-28,300065,83.51,83.6,89.41,82.66,300949,297311920.0,8.17,1.14,0.94,5.85
2021-10-29,300065,83.51,79.41,83.51,79.15,258702,239228901.0,5.22,-5.01,-4.19,5.03
2021-11-01,300065,80.01,84.03,84.2,78.3,258301,243094905.0,7.43,5.82,4.62,4.94
2021-11-02,300065,84.37,85.91,89.16,84.28,336125,335744624.0,5.81,2.24,1.88,6.43
2021-11-03,300065,84.97,91.98,92.06,84.11,431950,440410688.0,9.25,7.07,6.07,8.26
2021-11-04,300065,91.98,92.15,93.69,90.01,318660,336585568.0,4.0,0.18,0.17,6.1
2021-11-05,300065,92.41,95.14,97.54,92.41,475866,521331456.0,5.57,3.24,2.99,9.1
2021-11-08,300065,96.08,102.84,104.98,94.8,736703,846384832.0,10.7,8.09,7.7,14.09
2021-11-09,300065,102.67,123.1,123.1,101.56,1196753,1570302576.0,20.95,19.7,20.26,22.9
2021-11-10,300065,127.89,125.58,128.66,118.31,1189898,1709161744.0,8.41,2.01,2.48,22.77
2021-11-11,300065,124.55,131.91,134.05,123.1,1068754,1597023664.0,8.72,5.04,6.33,20.45
2021-11-12,300065,130.63,142.77,155.33,127.38,1296148,2138823264.0,21.19,8.23,10.86,24.36
2021-11-15,300065,143.71,146.02,148.32,140.29,1004244,1683371328.0,5.62,2.28,3.25,18.88
2021-11-16,300065,143.11,141.74,153.28,140.29,993478,1674840944.0,8.9,-2.93,-4.28,18.68
2021-11-17,300065,143.11,152.34,158.16,142.51,1025851,1768667056.0,11.04,7.48,10.6,19.28
2021-11-18,300065,154.91,150.2,156.7,146.87,779278,1364410784.0,6.45,-1.4,-2.14,14.65
2021-11-19,300065,154.05,167.99,175.43,150.8,1282089,2443737392.0,16.4,11.84,17.79,24.1
2021-11-22,300065,172.43,171.24,174.74,165.51,839978,1660037104.0,5.49,1.93,3.25,15.79
2021-11-23,300065,168.33,162.43,171.15,158.84,950652,1798369840.0,7.19,-5.14,-8.81,17.87
2021-11-24,300065,160.89,165.34,167.13,155.51,832288,1561628256.0,7.15,1.79,2.91,15.65
2021-11-25,300065,162.77,156.1,163.03,148.58,938313,1692917280.0,8.74,-5.59,-9.24,17.64
2021-11-26,300065,164.74,146.19,167.39,145.42,1245382,2220373152.0,14.07,-6.35,-9.91,23.41
2021-11-29,300065,146.19,147.9,151.15,144.22,724598,1238791504.0,4.74,1.17,1.71,13.62
2021-11-30,300065,150.2,159.7,160.12,148.24,918074,1648592432.0,8.03,7.98,11.8,17.26
2021-12-01,300065,157.04,154.31,157.99,150.38,634324,1133417760.0,4.77,-3.38,-5.39,11.92
2021-12-02,300065,153.37,148.15,156.96,147.55,551617,967574032.0,6.1,-3.99,-6.16,10.37
2021-12-03,300065,146.1,148.41,154.74,146.1,468655,813923920.0,5.83,0.18,0.26,8.81
2021-12-06,300065,147.9,154.14,161.06,147.9,724105,1307550672.0,8.87,3.86,5.73,13.61
2021-12-07,300065,154.39,144.73,155.25,138.32,692932,1176553792.0,10.98,-6.1,-9.41,13.03
2021-12-08,300065,146.36,147.55,150.8,142.0,444156,753002848.0,6.08,1.95,2.82,8.35
2021-12-09,300065,148.67,145.84,151.83,143.28,423820,719974640.0,5.79,-1.16,-1.71,7.97
2021-12-10,300065,146.02,142.51,146.44,139.18,382186,630664368.0,4.98,-2.28,-3.33,7.18
2021-12-13,300065,144.22,148.84,151.83,141.14,533779,915083472.0,7.5,4.44,6.33,10.03
2021-12-14,300065,148.75,163.63,167.13,146.96,918490,1665038016.0,13.55,9.94,14.79,17.27
2021-12-15,300065,164.06,169.96,180.56,161.06,982345,1959778576.0,11.92,3.87,6.33,18.47
2021-12-16,300065,168.84,167.05,177.74,165.42,713785,1412080720.0,7.25,-1.71,-2.91,13.42
2021-12-17,300065,168.93,163.54,169.19,159.7,463433,879774960.0,5.68,-2.1,-3.51,8.71
2021-12-20,300065,161.06,166.45,171.49,158.84,558671,1076424816.0,7.74,1.78,2.91,10.5
2021-12-21,300065,165.0,175.09,176.37,164.83,552236,1100484768.0,6.93,5.19,8.64,10.38
2021-12-22,300065,174.32,172.61,180.04,163.29,552208,1094891776.0,9.57,-1.42,-2.48,10.38
2021-12-23,300065,174.23,186.11,189.19,170.9,765370,1622905648.0,10.6,7.82,13.5,14.39
2021-12-24,300065,186.88,176.8,188.77,170.98,690424,1434058560.0,9.56,-5.0,-9.31,12.98
2021-12-27,300065,164.06,143.11,166.11,141.74,1020650,1779034016.0,13.78,-19.06,-33.69,19.19
2021-12-28,300065,145.33,142.17,146.7,139.69,515178,854017552.0,4.9,-0.66,-0.94,9.68
2021-12-29,300065,141.23,134.05,143.88,133.7,665963,1057339664.0,7.16,-5.71,-8.12,12.52
2021-12-30,300065,134.05,134.73,136.7,132.08,404900,629855024.0,3.45,0.51,0.68,7.61
2021-12-31,300065,135.58,131.99,136.1,130.88,331059,508858464.0,3.87,-2.03,-2.74,6.13
2022-01-04,300065,132.08,136.01,137.89,132.08,383176,598717424.0,4.4,3.05,4.02,7.1
2022-01-05,300065,137.38,128.15,138.92,124.64,576415,870952432.0,10.5,-5.78,-7.86,10.68
2022-01-06,300065,127.21,129.86,130.71,125.5,300736,447045360.0,4.07,1.33,1.71,5.57
2022-01-07,300065,129.6,125.5,130.88,125.07,288681,426787200.0,4.47,-3.36,-4.36,5.35
2022-01-10,300065,123.87,123.79,127.12,122.93,256579,369343264.0,3.34,-1.36,-1.71,4.75
2022-01-11,300065,123.87,121.48,124.81,120.71,258958,367047552.0,3.31,-1.87,-2.31,4.8
2022-01-12,300065,122.76,124.47,125.24,121.39,265800,379891696.0,3.17,2.46,2.99,4.92
2022-01-13,300065,125.41,119.77,125.5,119.51,261675,367209472.0,4.81,-3.78,-4.7,4.85
2022-01-14,300065,119.77,119.17,123.27,119.08,244015,341044656.0,3.5,-0.5,-0.6,4.35
2022-01-17,300065,120.19,124.9,126.69,120.11,403106,576122928.0,5.52,4.81,5.73,7.18
2022-01-18,300065,125.24,127.8,131.14,123.36,567390,836103952.0,6.23,2.32,2.9,10.1
2022-01-19,300065,128.23,126.78,131.65,125.5,411810,612270080.0,4.81,-0.8,-1.02,7.33
2022-01-20,300065,125.67,117.2,126.09,116.09,436943,607599360.0,7.89,-7.56,-9.58,7.78
2022-01-21,300065,116.0,113.61,117.03,111.73,324770,426818720.0,4.52,-3.06,-3.59,5.78
2022-01-24,300065,113.01,117.97,118.48,112.41,255407,343443728.0,5.34,3.84,4.36,4.55
2022-01-25,300065,117.63,114.21,121.31,113.27,221637,300402912.0,6.82,-3.19,-3.76,3.95
2022-01-26,300065,114.89,116.6,118.31,113.53,237268,319620672.0,4.19,2.09,2.39,4.22
2022-01-27,300065,116.86,110.62,117.29,109.93,262652,339993840.0,6.31,-5.13,-5.98,4.68
2022-01-28,300065,111.82,109.25,113.1,107.8,176701,225814500.0,4.79,-1.24,-1.37,3.15
2022-02-07,300065,111.9,111.99,113.1,110.19,144760,186092377.0,2.66,2.51,2.74,2.58
2022-02-08,300065,111.82,113.1,113.35,108.65,139538,178691298.0,4.2,0.99,1.11,2.48
2022-02-09,300065,112.67,121.48,121.82,112.67,345771,473500976.0,8.09,7.41,8.38,6.16
2022-02-10,300065,122.93,124.04,126.52,119.42,388912,555149520.0,5.84,2.11,2.56,6.92
